   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
   1.0000   0.0625   0.0625
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
        0        0        0
